dispnum,ord_incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version,incidnum
4182,4182144,20,8,1996,20,8,1996,1,0,0,0,12,3,1,5,4182144
4182,4182145,20,8,1996,23,8,1996,4,5,0,0,16,4,1,5,4182145
4182,4182146,25,8,1996,25,8,1996,1,1,0,0,12,3,1,5,4182146
4182,4182147,26,8,1996,26,8,1996,1,8,0,0,12,3,1,5,4182147
4182,4182148,3,9,1996,3,9,1996,1,3,0,0,12,3,1,5,4182148
4182,4182149,6,9,1996,6,9,1996,1,3,0,0,12,3,1,5,4182149
4182,4182150,9,9,1996,9,9,1996,1,2,0,0,12,3,1,5,4182150
4182,4182151,11,9,1996,13,9,1996,3,1,0,0,16,4,1,5,4182151
4182,4182152,12,9,1996,12,9,1996,1,1,0,0,12,3,1,5,4182152
4182,4182153,13,9,1996,13,9,1996,1,3,0,0,12,3,1,5,4182153
4182,4182154,16,9,1996,16,9,1996,1,2,0,0,12,3,1,5,4182154
4182,4182155,18,9,1996,11,10,1996,24,0,0,0,16,4,1,5,4182155
4182,4182156,18,9,1996,18,9,1996,1,2,0,0,12,3,1,5,4182156
4182,4182157,20,9,1996,20,9,1996,1,4,0,0,12,3,1,5,4182157
4182,4182158,24,9,1996,24,9,1996,1,1,0,0,12,3,1,5,4182158
4182,4182159,25,9,1996,25,9,1996,1,1,0,0,12,3,1,5,4182159
4182,4182160,26,9,1996,26,9,1996,1,2,0,0,12,3,1,5,4182160
4182,4182161,28,9,1996,28,9,1996,1,1,0,0,12,3,1,5,4182161
4182,4182162,29,9,1996,29,9,1996,1,11,0,0,12,3,1,5,4182162
4182,4182163,10,10,1996,10,10,1996,1,6,0,0,12,3,1,5,4182163
4182,4182164,16,10,1996,16,10,1996,1,1,0,0,12,3,1,5,4182164
4182,4182165,17,10,1996,17,10,1996,1,1,0,0,12,3,1,5,4182165
4182,4182166,18,10,1996,24,10,1996,7,2,0,0,16,4,1,5,4182166
4182,4182167,20,10,1996,20,10,1996,1,1,0,0,12,3,1,5,4182167
4182,4182168,21,10,1996,21,10,1996,1,6,0,0,12,3,1,5,4182168
4182,4182169,27,10,1996,27,10,1996,1,1,0,0,12,3,1,5,4182169
4182,4182170,28,10,1996,5,11,1996,9,0,0,0,16,4,1,5,4182170
4182,4182171,28,10,1996,28,10,1996,1,1,0,0,12,3,1,5,4182171
4182,4182172,29,10,1996,29,10,1996,1,1,0,0,12,3,1,5,4182172
4182,4182173,30,10,1996,30,10,1996,1,1,0,0,12,3,1,5,4182173
4182,4182174,31,10,1996,31,10,1996,1,1,0,0,12,3,1,5,4182174
4182,4182175,1,11,1996,1,11,1996,1,2,0,0,12,3,1,5,4182175
4182,4182176,3,11,1996,3,11,1996,1,1,0,0,12,3,1,5,4182176
4182,4182177,4,11,1996,4,11,1996,1,5,0,0,12,3,1,5,4182177
4182,4182178,9,11,1996,13,11,1996,5,3,0,0,16,4,1,5,4182178
4182,4182179,12,11,1996,12,11,1996,1,7,0,0,12,3,1,5,4182179
4182,4182180,19,11,1996,19,11,1996,1,0,0,0,12,3,1,5,4182180
4182,4182181,19,11,1996,19,11,1996,1,5,0,0,16,4,1,5,4182181
4182,4182182,24,11,1996,24,11,1996,1,0,0,0,12,3,1,5,4182182
4182,4182183,24,11,1996,26,11,1996,3,1,0,0,16,4,1,5,4182183
4182,4182184,25,11,1996,25,11,1996,1,1,0,0,12,3,1,5,4182184
4182,4182185,26,11,1996,26,11,1996,1,1,0,0,12,3,1,5,4182185
4182,4182186,27,11,1996,27,11,1996,1,1,0,0,12,3,1,5,4182186
4182,4182187,28,11,1996,28,11,1996,1,4,0,0,12,3,1,5,4182187
4182,4182188,2,12,1996,2,12,1996,1,4,0,0,12,3,1,5,4182188
4182,4182189,6,12,1996,9,12,1996,4,1,0,0,16,4,1,5,4182189
4182,4182190,7,12,1996,7,12,1996,1,1,0,0,12,3,1,5,4182190
4182,4182191,8,12,1996,8,12,1996,1,1,0,0,12,3,1,5,4182191
4182,4182192,9,12,1996,9,12,1996,1,2,0,0,12,3,1,5,4182192
4182,4182193,11,12,1996,11,12,1996,1,4,0,0,12,3,1,5,4182193
4182,4182194,15,12,1996,20,12,1996,6,1,0,0,16,4,1,5,4182194
4182,4182195,16,12,1996,16,12,1996,1,2,0,0,12,3,1,5,4182195
4182,4182196,18,12,1996,18,12,1996,1,1,0,0,12,3,1,5,4182196
4182,4182197,19,12,1996,19,12,1996,1,5,0,0,12,3,1,5,4182197
4182,4182198,24,12,1996,24,12,1996,1,1,0,0,12,3,1,5,4182198
4182,4182199,25,12,1996,25,12,1996,1,1,0,0,12,3,1,5,4182199
4182,4182200,26,12,1996,27,12,1996,2,5,0,0,16,4,1,5,4182200
4182,4182201,31,12,1996,31,12,1996,1,0,0,0,12,3,1,5,4182201
4182,4182202,31,12,1996,16,1,1997,17,3,0,0,16,4,1,5,4182202
4182,4182203,3,1,1997,3,1,1997,1,10,0,0,12,3,1,5,4182203
4182,4182204,13,1,1997,13,1,1997,1,6,0,0,12,3,1,5,4182204
4182,4182205,19,1,1997,20,1,1997,2,1,0,0,12,3,1,5,4182205
4182,4182206,20,1,1997,20,1,1997,1,0,0,0,12,3,1,5,4182206
4182,4182207,20,1,1997,20,1,1997,1,1,0,0,16,4,1,5,4182207
4182,4182208,21,1,1997,21,1,1997,1,6,0,0,12,3,1,5,4182208
4182,4182209,27,1,1997,20,2,1997,25,4,0,0,16,4,1,5,4182209
4182,4182210,31,1,1997,31,1,1997,1,2,0,0,12,3,1,5,4182210
4182,4182211,2,2,1997,2,2,1997,1,9,0,0,12,3,1,5,4182211
4182,4182212,11,2,1997,11,2,1997,1,2,0,0,12,3,1,5,4182212
4182,4182213,13,2,1997,13,2,1997,1,3,0,0,12,3,1,5,4182213
4182,4182214,16,2,1997,16,2,1997,1,1,0,0,12,3,1,5,4182214
4182,4182215,17,2,1997,17,2,1997,1,3,0,0,12,3,1,5,4182215
4182,4182216,20,2,1997,20,2,1997,1,5,0,0,12,3,1,5,4182216
4182,4182217,25,2,1997,3,3,1997,7,4,0,0,16,4,1,5,4182217
4182,4182218,1,3,1997,1,3,1997,1,4,0,0,12,3,1,5,4182218
4182,4182219,5,3,1997,5,3,1997,1,2,0,0,12,3,1,5,4182219
4182,4182220,7,3,1997,20,3,1997,14,0,0,0,16,4,1,5,4182220
4182,4182221,7,3,1997,7,3,1997,1,2,0,0,12,3,1,5,4182221
4182,4182222,9,3,1997,9,3,1997,1,1,0,0,12,3,1,5,4182222
4182,4182223,10,3,1997,10,3,1997,1,1,0,0,12,3,1,5,4182223
4182,4182224,11,3,1997,11,3,1997,1,5,0,0,12,3,1,5,4182224
4182,4182225,16,3,1997,16,3,1997,1,3,0,0,12,3,1,5,4182225
4182,4182226,19,3,1997,19,3,1997,1,1,0,0,12,3,1,5,4182226
4182,4182227,20,3,1997,-9,4,1997,-9,5,0,0,15,4,1,5,4182227
4182,4182228,25,3,1997,25,3,1997,1,1,0,0,12,3,1,5,4182228
4182,4182229,26,3,1997,26,3,1997,1,1,0,0,12,3,1,5,4182229
4182,4182230,27,3,1997,27,3,1997,1,0,0,0,12,3,1,5,4182230
4182,4182231,27,3,1997,4,4,1997,9,3,0,0,16,4,1,5,4182231
4182,4182232,30,3,1997,30,3,1997,1,1,0,0,12,3,1,5,4182232
4182,4182233,31,3,1997,31,3,1997,1,1,0,0,12,3,1,5,4182233
4182,4182234,1,4,1997,1,4,1997,1,1,0,0,12,3,1,5,4182234
4182,4182235,2,4,1997,2,4,1997,1,3,0,0,12,3,1,5,4182235
4182,4182236,5,4,1997,5,4,1997,1,3,0,0,12,3,1,5,4182236
4182,4182237,8,4,1997,8,4,1997,1,4,0,0,12,3,1,5,4182237
4182,4182238,12,4,1997,7,5,1997,26,6,0,0,16,4,1,5,4182238
4182,4182239,18,4,1997,18,4,1997,1,1,0,0,12,3,1,5,4182239
4182,4182240,19,4,1997,19,4,1997,1,1,0,0,12,3,1,5,4182240
4182,4182241,20,4,1997,20,4,1997,1,1,0,0,12,3,1,5,4182241
4182,4182242,21,4,1997,21,4,1997,1,9,0,0,12,3,1,5,4182242
4182,4182243,30,4,1997,30,4,1997,1,1,0,0,12,3,1,5,4182243
4182,4182244,1,5,1997,1,5,1997,1,4,0,0,12,3,1,5,4182244
4182,4182245,5,5,1997,5,5,1997,1,2,0,0,12,3,1,5,4182245
4182,4182246,7,5,1997,7,5,1997,1,5,0,0,12,3,1,5,4182246
4182,4182247,12,5,1997,19,5,1997,8,2,0,0,16,4,1,5,4182247
4182,4182248,14,5,1997,14,5,1997,1,2,0,0,12,3,1,5,4182248
4182,4182249,16,5,1997,16,5,1997,1,3,0,0,17,4,1,5,4182249
4182,4182250,19,5,1997,19,5,1997,1,4,0,0,12,3,1,5,4182250
4182,4182251,23,5,1997,30,5,1997,8,0,0,0,16,4,1,5,4182251
4182,4182252,23,5,1997,23,5,1997,1,2,0,0,12,3,1,5,4182252
4182,4182253,25,5,1997,25,5,1997,1,4,0,0,12,3,1,5,4182253
4182,4182254,29,5,1997,29,5,1997,1,6,0,0,12,3,1,5,4182254
4182,4182255,4,6,1997,4,6,1997,1,3,0,0,16,4,1,5,4182255
4182,4182256,7,6,1997,7,6,1997,1,14,0,0,16,4,1,5,4182256
4182,4182257,21,6,1997,21,6,1997,1,1,0,0,16,4,1,5,4182257
4182,4182258,22,6,1997,22,6,1997,1,9,0,0,1,2,1,5,4182258
4182,4182259,1,7,1997,15,7,1997,15,20,0,0,16,4,1,5,4182259
4182,4182260,21,7,1997,25,9,1997,67,1,1,6,16,4,1,5,4182260
4182,4182261,22,7,1997,22,7,1997,1,6,0,0,12,3,1,5,4182261
4182,4182262,28,7,1997,28,7,1997,1,1,0,0,12,3,1,5,4182262
4182,4182263,29,7,1997,29,7,1997,1,5,0,0,12,3,1,5,4182263
4182,4182264,3,8,1997,3,8,1997,1,5,0,0,12,3,1,5,4182264
4182,4182265,8,8,1997,8,8,1997,1,2,0,0,12,3,1,5,4182265
4182,4182266,10,8,1997,10,8,1997,1,0,0,0,12,3,1,5,4182266
4182,4182267,10,8,1997,10,8,1997,1,1,0,0,17,4,1,5,4182267
4182,4182268,11,8,1997,11,8,1997,1,1,0,0,12,3,1,5,4182268
4182,4182269,12,8,1997,12,8,1997,1,1,0,0,12,3,1,5,4182269
4182,4182270,13,8,1997,13,8,1997,1,1,0,0,12,3,1,5,4182270
4182,4182271,14,8,1997,14,8,1997,1,4,0,0,12,3,1,5,4182271
4182,4182272,18,8,1997,18,8,1997,1,1,0,0,12,3,1,5,4182272
4182,4182273,19,8,1997,19,8,1997,1,2,0,0,12,3,1,5,4182273
4182,4182274,21,8,1997,21,8,1997,1,1,0,0,12,3,1,5,4182274
4182,4182275,22,8,1997,22,8,1997,1,3,0,0,12,3,1,5,4182275
4182,4182276,25,8,1997,25,8,1997,1,1,0,0,12,3,1,5,4182276
4182,4182277,26,8,1997,26,8,1997,1,1,0,0,12,3,1,5,4182277
4182,4182278,27,8,1997,27,8,1997,1,1,0,0,12,3,1,5,4182278
4182,4182279,28,8,1997,28,8,1997,1,2,0,0,12,3,1,5,4182279
4182,4182280,30,8,1997,30,8,1997,1,2,0,0,12,3,1,5,4182280
4182,4182281,1,9,1997,1,9,1997,1,1,0,0,12,3,1,5,4182281
4182,4182282,2,9,1997,2,9,1997,1,2,0,0,12,3,1,5,4182282
4182,4182283,4,9,1997,4,9,1997,1,1,0,0,12,3,1,5,4182283
4182,4182284,5,9,1997,5,9,1997,1,2,0,0,12,3,1,5,4182284
4182,4182285,7,9,1997,7,9,1997,1,2,0,0,12,3,1,5,4182285
4182,4182286,9,9,1997,9,9,1997,1,1,0,0,12,3,1,5,4182286
4182,4182287,10,9,1997,10,9,1997,1,1,0,0,12,3,1,5,4182287
4182,4182288,11,9,1997,11,9,1997,1,3,0,0,12,3,1,5,4182288
4182,4182289,14,9,1997,14,9,1997,1,1,0,0,12,3,1,5,4182289
4182,4182290,15,9,1997,15,9,1997,1,1,0,0,12,3,1,5,4182290
4182,4182291,16,9,1997,16,9,1997,1,1,0,0,12,3,1,5,4182291
4182,4182292,17,9,1997,17,9,1997,1,1,0,0,12,3,1,5,4182292
4182,4182293,18,9,1997,18,9,1997,1,5,0,0,17,4,1,5,4182293
4182,4182294,23,9,1997,23,9,1997,1,1,0,0,12,3,1,5,4182294
4182,4182295,24,9,1997,24,9,1997,1,2,0,0,12,3,1,5,4182295
4182,4182296,26,9,1997,26,9,1997,1,1,0,0,12,3,1,5,4182296
4182,4182297,27,9,1997,27,9,1997,1,2,0,0,12,3,1,5,4182297
4182,4182298,29,9,1997,7,11,1997,40,0,0,0,16,4,1,5,4182298
4182,4182299,29,9,1997,4,10,1997,6,4,0,0,16,4,1,5,4182299
4182,4182300,3,10,1997,3,10,1997,1,2,0,0,12,3,1,5,4182300
4182,4182301,5,10,1997,5,10,1997,1,3,0,0,12,3,1,5,4182301
4182,4182302,8,10,1997,8,10,1997,1,5,0,0,12,3,1,5,4182302
4182,4182303,13,10,1997,13,10,1997,1,4,0,0,12,3,1,5,4182303
4182,4182304,17,10,1997,17,10,1997,1,2,0,0,12,3,1,5,4182304
4182,4182305,19,10,1997,19,10,1997,1,1,0,0,12,3,1,5,4182305
4182,4182306,20,10,1997,20,10,1997,1,2,0,0,12,3,1,5,4182306
4182,4182307,22,10,1997,22,10,1997,1,0,0,0,17,4,1,5,4182307
4182,4182308,22,10,1997,22,10,1997,1,2,0,0,12,3,1,5,4182308
4182,4182309,24,10,1997,24,10,1997,1,2,0,0,12,3,1,5,4182309
4182,4182310,26,10,1997,26,10,1997,1,1,0,0,12,3,1,5,4182310
4182,4182311,27,10,1997,27,10,1997,1,1,0,0,12,3,1,5,4182311
4182,4182312,28,10,1997,28,10,1997,1,1,0,0,12,3,1,5,4182312
4182,4182313,29,10,1997,29,10,1997,1,1,0,0,12,3,1,5,4182313
4182,4182314,30,10,1997,30,10,1997,1,1,0,0,12,3,1,5,4182314
4182,4182315,31,10,1997,31,10,1997,1,2,0,0,12,3,1,5,4182315
4182,4182316,2,11,1997,2,11,1997,1,5,0,0,12,3,1,5,4182316
4182,4182317,7,11,1997,7,11,1997,1,3,0,0,12,3,1,5,4182317
4182,4182318,10,11,1997,10,11,1997,1,1,0,0,12,3,1,5,4182318
4182,4182319,11,11,1997,31,12,1997,51,0,0,0,16,4,1,5,4182319
4182,4182320,11,11,1997,11,11,1997,1,1,0,0,12,3,1,5,4182320
4182,4182321,12,11,1997,12,11,1997,1,4,0,0,12,3,1,5,4182321
4182,4182322,16,11,1997,16,11,1997,1,1,0,0,12,3,1,5,4182322
4182,4182323,17,11,1997,17,11,1997,1,1,0,0,12,3,1,5,4182323
4182,4182324,18,11,1997,18,11,1997,1,1,0,0,12,3,1,5,4182324
4182,4182325,19,11,1997,19,11,1997,1,1,0,0,12,3,1,5,4182325
4182,4182326,20,11,1997,20,11,1997,1,1,0,0,12,3,1,5,4182326
4182,4182327,21,11,1997,21,11,1997,1,2,0,0,12,3,1,5,4182327
4182,4182328,23,11,1997,23,11,1997,1,1,0,0,12,3,1,5,4182328
4182,4182329,24,11,1997,24,11,1997,1,1,0,0,12,3,1,5,4182329
4182,4182330,25,11,1997,25,11,1997,1,2,0,0,12,3,1,5,4182330
4182,4182331,27,11,1997,27,11,1997,1,1,0,0,12,3,1,5,4182331
4182,4182332,28,11,1997,28,11,1997,1,1,0,0,12,3,1,5,4182332
4182,4182333,29,11,1997,29,11,1997,1,2,0,0,12,3,1,5,4182333
4182,4182334,1,12,1997,1,12,1997,1,1,0,0,12,3,1,5,4182334
4182,4182335,2,12,1997,2,12,1997,1,3,0,0,12,3,1,5,4182335
4182,4182336,5,12,1997,5,12,1997,1,2,0,0,12,3,1,5,4182336
4182,4182337,7,12,1997,7,12,1997,1,2,0,0,12,3,1,5,4182337
4182,4182338,9,12,1997,9,12,1997,1,1,0,0,12,3,1,5,4182338
4182,4182339,10,12,1997,10,12,1997,1,3,0,0,12,3,1,5,4182339
4182,4182340,13,12,1997,13,12,1997,1,2,0,0,12,3,1,5,4182340
4182,4182341,15,12,1997,15,12,1997,1,2,0,0,17,4,1,5,4182341
4182,4182342,17,12,1997,17,12,1997,1,1,0,0,12,3,1,5,4182342
4182,4182343,18,12,1997,18,12,1997,1,3,0,0,12,3,1,5,4182343
4182,4182344,21,12,1997,21,12,1997,1,1,0,0,12,3,1,5,4182344
4182,4182345,22,12,1997,22,12,1997,1,6,0,0,12,3,1,5,4182345
4182,4182346,28,12,1997,28,12,1997,1,23,0,0,12,3,1,5,4182346
4182,4182347,20,1,1998,20,1,1998,1,121,0,0,16,4,1,5,4182347
4182,4182348,21,5,1998,21,5,1998,1,4,0,0,16,4,1,5,4182348
4182,4182349,25,5,1998,25,5,1998,1,145,0,0,16,4,1,5,4182349
4182,4182350,17,10,1998,17,10,1998,1,43,0,0,16,4,1,5,4182350
4182,4182351,29,11,1998,2,12,1998,4,13,0,0,8,3,1,5,4182351
4182,4182352,12,12,1998,12,12,1998,1,15,0,0,12,3,1,5,4182352
4182,4182353,27,12,1998,27,12,1998,1,4,0,0,16,4,1,5,4182353
4182,4182354,31,12,1998,31,12,1998,1,1,0,0,1,2,1,5,4182354
4182,4182355,1,1,1999,1,1,1999,1,59,0,0,1,2,1,5,4182355
4182,4182356,1,3,1999,1,3,1999,1,0,0,0,8,3,1,5,4182356
4182,4182357,1,3,1999,-9,3,1999,-9,16,0,0,16,4,1,5,4182357
4182,4182358,17,3,1999,18,3,1999,2,24,0,0,11,3,1,5,4182358
4182,4182359,10,4,1999,10,4,1999,1,6,0,0,16,4,1,5,4182359
4182,4182360,16,4,1999,16,10,1999,184,69,0,0,14,4,1,5,4182360
4182,4182361,24,6,1999,25,6,1999,2,0,0,0,16,4,1,5,4182361
4182,4182362,24,6,1999,25,6,1999,2,1,0,0,16,4,1,5,4182362
4182,4182363,25,6,1999,25,6,1999,1,88,0,0,1,2,1,5,4182363
4182,4182364,21,9,1999,21,9,1999,1,57,0,0,16,4,1,5,4182364
4182,4182365,17,11,1999,19,11,1999,3,0,0,0,16,4,1,5,4182365
4182,4182366,17,11,1999,22,11,1999,6,84,0,0,16,4,1,5,4182366
4182,4182367,9,2,2000,9,2,2000,1,1,0,0,1,2,1,5,4182367
4182,4182368,10,2,2000,10,2,2000,1,1,0,0,16,4,1,5,4182368
4182,4182369,11,2,2000,11,2,2000,1,101,0,0,1,2,1,5,4182369
4182,4182370,22,5,2000,22,5,2000,1,2,0,0,16,4,1,5,4182370
4182,4182371,24,5,2000,24,5,2000,1,0,0,0,1,2,1,5,4182371
4182,4182372,24,5,2000,24,5,2000,1,1,0,0,1,2,1,5,4182372
4182,4182373,25,5,2000,25,5,2000,1,111,0,0,11,3,1,5,4182373
4182,4182374,13,9,2000,13,9,2000,1,24,0,0,11,3,1,5,4182374
4182,4182375,7,10,2000,7,10,2000,1,2,0,0,16,4,1,5,4182376
4182,4182376,9,10,2000,9,10,2000,1,9,0,0,11,3,1,5,4182377
4182,4182377,18,10,2000,18,10,2000,1,39,0,0,12,3,1,5,4182378
4182,4182378,26,11,2000,26,11,2000,1,8,0,0,16,4,1,5,4182379
4182,4182379,4,12,2000,4,12,2000,1,23,0,0,12,3,1,5,4182380
4182,4182380,27,12,2000,27,12,2000,1,26,0,0,12,3,1,5,4182381
4182,4182381,22,1,2001,24,1,2001,3,16,0,0,8,3,1,5,4182382
4182,4182382,7,2,2001,7,2,2001,1,68,0,0,11,3,1,5,4182383
4182,4182383,16,4,2001,16,4,2001,1,0,1,3,17,4,1,5,4182384
4182,4182384,16,4,2001,16,4,2001,1,0,0,0,16,4,1,5,4182385
4182,4182385,16,4,2001,18,4,2001,3,23,0,0,8,3,1,5,4182386
4182,4182386,9,5,2001,9,5,2001,1,11,0,0,12,3,1,5,4182387
4182,4182387,20,5,2001,20,5,2001,1,3,0,0,1,2,1,5,4182388
4182,4182388,23,5,2001,23,5,2001,1,39,0,0,1,2,1,5,4182389
4182,4182389,1,7,2001,1,7,2001,1,0,0,0,16,4,1,5,4182390
4182,4182390,1,7,2001,1,7,2001,1,169,-9,-9,16,4,1,5,4182391
4182,4182391,17,12,2001,18,12,2001,2,37,0,0,17,4,1,5,4182392
4182,4182392,23,1,2002,23,1,2002,1,16,0,0,16,4,1,5,4182393
4182,4182393,8,2,2002,12,2,2002,5,12,0,0,16,4,1,5,4182394
4182,4182394,20,2,2002,20,2,2002,1,20,0,0,16,4,1,5,4182395
4182,4182395,12,3,2002,13,3,2002,2,18,0,0,16,4,1,5,4182396
4182,4182396,30,3,2002,31,3,2002,2,3,0,0,16,4,1,5,4182397
4182,4182397,2,4,2002,16,4,2002,15,23,0,0,16,4,1,5,4182398
4182,4182398,25,4,2002,25,4,2002,1,1,0,0,7,3,1,5,4182399
4182,4182399,26,4,2002,2,5,2002,7,12,0,0,16,4,1,5,4182400
4182,4182400,8,5,2002,8,5,2002,1,30,0,0,7,3,1,5,4182401
4182,4182401,7,6,2002,9,6,2002,3,7,0,0,16,4,1,5,4182402
4182,4182402,14,6,2002,14,6,2002,1,14,0,0,16,4,1,5,4182403
4182,4182403,28,6,2002,28,6,2002,1,13,0,0,16,4,1,5,4182404
4182,4182404,11,7,2002,11,7,2002,1,14,0,0,12,3,1,5,4182405
4182,4182405,25,7,2002,25,7,2002,1,35,0,0,16,4,1,5,4182406
4182,4182406,29,8,2002,29,8,2002,1,0,0,0,16,4,1,5,4182407
4182,4182407,29,8,2002,29,8,2002,1,44,0,0,7,3,1,5,4182408
4182,4182408,12,10,2002,12,10,2002,1,58,0,0,16,4,1,5,4182409
4182,4182409,9,12,2002,9,12,2002,1,43,0,0,11,3,1,5,4182410
4182,4182410,21,1,2003,21,1,2003,1,0,0,0,7,3,1,5,4182411
4182,4182411,21,1,2003,21,1,2003,1,2,0,0,16,4,1,5,4182412
4182,4182412,23,1,2003,23,1,2003,1,10,0,0,11,3,1,5,4182413
4182,4182413,2,2,2003,2,2,2003,1,17,0,0,7,3,1,5,4182414
4182,4182414,19,2,2003,19,2,2003,1,41,0,0,11,3,1,5,4182415
4182,4182415,1,4,2003,11,4,2003,11,27,0,0,7,3,1,5,4182416
4182,4182416,28,4,2003,28,4,2003,1,3,0,0,7,3,1,5,4182417
4182,4182417,1,5,2003,5,5,2003,5,13,0,0,7,3,1,5,4182418
4182,4182418,14,5,2003,22,5,2003,9,21,0,0,7,3,1,5,4182419
4182,4182419,4,6,2003,24,6,2003,21,40,0,0,7,3,1,5,4182420
4182,4182420,14,7,2003,14,7,2003,1,3,0,0,11,3,1,5,4182421
4182,4182421,17,7,2003,21,7,2003,5,17,0,0,7,3,1,5,4182422
4182,4182422,3,8,2003,3,8,2003,1,5,0,0,7,3,1,5,4182423
4182,4182423,8,8,2003,13,8,2003,6,6,0,0,16,4,1,5,4182424
4182,4182424,14,8,2003,14,8,2003,1,17,0,0,11,3,1,5,4182425
4182,4182425,31,8,2003,31,8,2003,1,3,0,0,7,3,1,5,4182426
4182,4182426,3,9,2003,3,9,2003,1,33,0,0,16,4,1,5,4182427
4182,4182427,6,10,2003,13,10,2003,8,16,0,0,16,4,1,5,4182428
4182,4182428,22,10,2003,22,10,2003,1,5,0,0,7,3,1,5,4182429
4182,4182429,27,10,2003,27,10,2003,1,7,0,0,16,4,1,5,4182430
4182,4182430,3,11,2003,3,11,2003,1,13,0,0,7,3,1,5,4182431
4182,4182431,16,11,2003,18,11,2003,3,23,0,0,7,3,1,5,4182432
4182,4182432,9,12,2003,9,12,2003,1,1,0,0,7,3,1,5,4182433
4182,4182433,10,12,2003,10,12,2003,1,40,0,0,16,4,1,5,4182434
4182,4182434,19,1,2004,19,1,2004,1,1,0,0,7,3,1,5,4182435
4182,4182435,20,1,2004,20,1,2004,1,19,0,0,16,4,1,5,4182436
4182,4182436,8,2,2004,8,2,2004,1,16,0,0,7,3,1,5,4182437
4182,4182437,24,2,2004,24,2,2004,1,27,0,0,16,4,1,5,4182438
4182,4182438,22,3,2004,22,3,2004,1,44,0,0,16,4,1,5,4182439
4182,4182439,5,5,2004,7,5,2004,3,33,0,0,16,4,1,5,4182440
4182,4182440,7,6,2004,7,6,2004,1,13,0,0,16,4,1,5,4182441
4182,4182441,20,6,2004,20,6,2004,1,9,0,0,16,4,1,5,4182442
4182,4182442,29,6,2004,6,7,2004,8,18,0,0,7,3,1,5,4182443
4182,4182443,17,7,2004,17,7,2004,1,0,0,0,7,3,1,5,4182444
4182,4182444,17,7,2004,17,7,2004,1,0,0,0,7,3,1,5,4182445
4182,4182445,17,7,2004,17,7,2004,1,23,0,0,11,3,1,5,4182446
4182,4182446,9,8,2004,10,8,2004,2,22,0,0,7,3,1,5,4182447
4182,4182447,31,8,2004,31,8,2004,1,21,0,0,7,3,1,5,4182448
4182,4182448,21,9,2004,21,9,2004,1,20,0,0,7,3,1,5,4182449
4182,4182449,11,10,2004,11,10,2004,1,24,0,0,7,3,1,5,4182450
4182,4182450,4,11,2004,8,11,2004,5,27,0,0,7,3,1,5,4182451
4182,4182451,1,12,2004,1,12,2004,1,5,0,0,7,3,1,5,4182452
4182,4182452,6,12,2004,6,12,2004,1,23,0,0,11,3,1,5,4182453
4182,4182453,29,12,2004,30,12,2004,2,9,0,0,7,3,1,5,4182454
4182,4182454,7,1,2005,7,1,2005,1,10,0,0,16,4,1,5,4182455
4182,4182455,17,1,2005,17,1,2005,1,9,0,0,16,4,1,5,4182456
4182,4182456,26,1,2005,26,1,2005,1,4,0,0,7,3,1,5,4182457
4182,4182457,30,1,2005,30,1,2005,1,14,0,0,16,4,1,5,4182458
4182,4182458,13,2,2005,13,2,2005,1,9,0,0,7,3,1,5,4182459
4182,4182459,22,2,2005,24,2,2005,3,21,0,0,7,3,1,5,4182460
4182,4182460,15,3,2005,15,3,2005,1,2,0,0,7,3,1,5,4182461
4182,4182461,17,3,2005,17,3,2005,1,57,0,0,16,4,1,5,4182462
4182,4182462,13,5,2005,13,5,2005,1,8,0,0,16,4,1,5,4182463
4182,4182463,21,5,2005,21,5,2005,1,17,0,0,16,4,1,5,4182464
4182,4182464,7,6,2005,7,6,2005,1,22,0,0,7,3,1,5,4182465
4182,4182465,29,6,2005,29,7,2005,3,2,0,0,16,4,1,5,4182466
4182,4182466,1,7,2005,1,7,2005,1,2,0,0,8,3,1,5,4182467
4182,4182467,3,7,2005,6,7,2005,4,75,0,0,7,3,1,5,4182468
4182,4182468,16,9,2005,17,9,2005,2,5,0,0,15,4,1,5,4182469
4182,4182469,21,9,2005,21,9,2005,1,15,0,0,7,3,1,5,4182470
4182,4182470,6,10,2005,6,10,2005,1,15,0,0,8,3,1,5,4182471
4182,4182471,21,10,2005,21,10,2005,1,2,0,0,16,4,1,5,4182472
4182,4182472,23,10,2005,24,10,2005,2,6,0,0,7,3,1,5,4182473
4182,4182473,29,10,2005,3,11,2005,6,6,0,0,16,4,1,5,4182474
4182,4182474,4,11,2005,4,11,2005,1,4,0,0,8,3,1,5,4182475
4182,4182475,8,11,2005,8,11,2005,1,13,0,0,7,3,1,5,4182476
4182,4182476,21,11,2005,23,11,2005,3,74,0,0,16,4,1,5,4182477
4182,4182477,3,2,2006,6,2,2006,4,3,0,0,16,4,1,5,4182478
4182,4182478,6,2,2006,6,2,2006,1,79,0,0,7,3,1,5,4182479
4182,4182479,26,4,2006,26,4,2006,1,5,0,0,7,3,1,5,4182480
4182,4182480,1,5,2006,1,5,2006,1,27,0,0,7,3,1,5,4182481
4182,4182481,28,5,2006,29,5,2006,2,45,0,0,16,4,1,5,4182482
4182,4182482,12,7,2006,14,8,2006,34,0,2,-9,17,4,1,5,4182483
