dispnum,ord_incidnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version,incidnum
4581,4581028,PAK,770,12,3,2009,12,3,2009,0,0,0,0,16,4,0,0,5,4581028
4581,4581028,USA,2,12,3,2009,12,3,2009,1,1,0,0,16,4,2,0,5,4581028
4582,4582001,BNG,771,1,2,2008,1,2,2008,0,0,0,0,0,1,0,0,5,4582001
4582,4582001,IND,750,1,2,2008,1,2,2008,1,1,0,0,16,4,0,0,5,4582001
4582,4582002,BNG,771,10,2,2008,10,2,2008,0,0,0,0,17,4,0,0,5,4582002
4582,4582002,IND,750,10,2,2008,10,2,2008,1,1,0,0,17,4,0,0,5,4582002
4583,4583001,AFG,700,9,4,2008,9,4,2008,0,0,0,0,0,1,0,0,5,4583001
4583,4583001,IRN,630,9,4,2008,9,4,2008,1,1,0,0,16,4,0,0,5,4583001
4583,4583002,AFG,700,20,4,2008,20,4,2008,0,0,0,0,17,4,0,0,5,4583002
4583,4583002,IRN,630,20,4,2008,20,4,2008,1,1,0,0,17,4,0,0,5,4583002
4584,4584001,AFG,700,14,4,2008,14,4,2008,1,1,0,0,17,4,0,0,5,4584001
4584,4584001,PAK,770,14,4,2008,14,4,2008,0,0,0,0,17,4,0,0,5,4584001
4584,4584002,AFG,700,23,4,2008,23,4,2008,1,1,0,0,17,4,0,0,5,4584002
4584,4584002,PAK,770,23,4,2008,23,4,2008,0,0,1,1,17,4,0,0,5,4584002
4584,4584003,AFG,700,23,4,2008,23,4,2008,1,1,0,0,14,4,0,0,5,4584003
4584,4584003,PAK,770,23,4,2008,23,4,2008,0,0,0,0,0,1,0,0,5,4584003
4584,4584004,AFG,700,11,6,2008,11,6,2008,1,1,1,-9,17,4,0,0,5,4584004
4584,4584004,PAK,770,11,6,2008,11,6,2008,0,0,1,11,17,4,0,0,5,4584004
4584,4584005,AFG,700,15,6,2008,15,6,2008,1,1,0,0,1,2,2,0,5,4584005
4584,4584005,PAK,770,15,6,2008,15,6,2008,0,0,0,0,0,1,0,0,5,4584005
4584,4584006,AFG,700,11,7,2008,11,7,2008,1,1,1,2,17,4,0,0,5,4584006
4584,4584006,PAK,770,11,7,2008,11,7,2008,0,0,1,-9,17,4,0,0,5,4584006
4585,4585001,IND,750,14,5,2008,14,5,2008,0,0,0,0,0,1,0,0,5,4585001
4585,4585001,PAK,770,14,5,2008,14,5,2008,1,1,0,0,16,4,0,0,5,4585001
4585,4585002,IND,750,10,7,2008,10,7,2008,1,0,-9,-9,17,4,2,0,5,4585002
4585,4585002,PAK,770,10,7,2008,10,7,2008,0,1,-9,-9,17,4,2,1,5,4585002
4585,4585003,IND,750,26,7,2008,28,7,2008,1,0,-9,-9,17,4,2,0,5,4585003
4585,4585003,PAK,770,26,7,2008,28,7,2008,0,1,-9,-9,17,4,2,1,5,4585003
4585,4585004,IND,750,6,8,2008,6,8,2008,1,0,-9,-9,17,4,2,0,5,4585004
4585,4585004,PAK,770,6,8,2008,6,8,2008,0,1,-9,-9,17,4,2,1,5,4585004
4585,4585005,IND,750,11,8,2008,11,8,2008,0,0,-9,-9,17,4,2,0,5,4585005
4585,4585005,PAK,770,11,8,2008,11,8,2008,1,1,-9,-9,17,4,2,1,5,4585005
4585,4585006,IND,750,1,10,2008,1,10,2008,0,0,0,0,17,4,2,0,5,4585006
4585,4585006,PAK,770,1,10,2008,1,10,2008,1,1,0,0,17,4,2,1,5,4585006
4585,4585007,IND,750,28,10,2008,28,10,2008,0,0,0,0,0,1,0,0,5,4585007
4585,4585007,PAK,770,28,10,2008,28,10,2008,1,1,0,0,16,4,2,1,5,4585007
4585,4585008,IND,750,4,11,2008,4,11,2008,0,0,-9,-9,0,1,0,0,5,4585008
4585,4585008,PAK,770,4,11,2008,4,11,2008,1,1,0,0,16,4,2,1,5,4585008
4585,4585009,IND,750,28,11,2008,28,11,2008,0,0,-9,-9,0,1,0,0,5,4585009
4585,4585009,PAK,770,28,11,2008,28,11,2008,1,1,0,0,16,4,2,1,5,4585009
4585,4585010,IND,750,26,12,2008,26,12,2008,0,0,0,0,0,1,0,0,5,4585010
4585,4585010,PAK,770,26,12,2008,26,12,2008,1,1,0,0,11,3,2,0,5,4585010
4585,4585011,IND,750,21,3,2009,21,3,2009,0,0,-9,-9,17,4,2,0,5,4585011
4585,4585011,PAK,770,21,3,2009,21,3,2009,1,1,-9,-9,17,4,2,1,5,4585011
4585,4585012,IND,750,11,9,2009,11,9,2009,1,0,0,0,17,4,2,0,5,4585012
4585,4585012,PAK,770,11,9,2009,11,9,2009,0,1,0,0,17,4,2,1,5,4585012
4585,4585013,IND,750,19,12,2009,19,12,2009,0,0,-9,-9,17,4,2,0,5,4585013
4585,4585013,PAK,770,19,12,2009,19,12,2009,1,1,-9,-9,17,4,2,1,5,4585013
4585,4585014,IND,750,23,12,2009,23,12,2009,0,0,0,0,0,1,0,0,5,4585014
4585,4585014,PAK,770,23,12,2009,23,12,2009,1,1,0,0,11,3,2,0,5,4585014
4585,4585015,IND,750,9,1,2010,11,1,2010,0,0,1,1,17,4,2,0,5,4585015
4585,4585015,PAK,770,9,1,2010,11,1,2010,1,1,-9,-9,17,4,2,1,5,4585015
4585,4585016,IND,750,11,1,2010,11,1,2010,1,0,0,0,8,3,2,0,5,4585016
4585,4585016,PAK,770,11,1,2010,11,1,2010,0,1,0,0,0,1,0,0,5,4585016
4585,4585017,IND,750,14,1,2010,14,1,2010,1,0,0,0,11,3,2,0,5,4585017
4585,4585017,PAK,770,14,1,2010,14,1,2010,0,1,0,0,0,1,0,0,5,4585017
4585,4585018,IND,750,17,1,2010,19,1,2010,1,0,1,1,17,4,2,0,5,4585018
4585,4585018,PAK,770,17,1,2010,19,1,2010,0,1,-9,-9,17,4,2,1,5,4585018
4585,4585019,IND,750,26,1,2010,26,1,2010,1,0,-9,-9,17,4,2,0,5,4585019
4585,4585019,PAK,770,26,1,2010,26,1,2010,0,1,-9,-9,17,4,2,1,5,4585019
4585,4585020,IND,750,13,2,2010,14,2,2010,1,0,0,0,17,4,2,0,5,4585020
4585,4585020,PAK,770,13,2,2010,14,2,2010,0,1,-9,-9,17,4,2,1,5,4585020
4585,4585021,IND,750,24,2,2010,24,2,2010,1,0,-9,-9,17,4,2,0,5,4585021
4585,4585021,PAK,770,24,2,2010,24,2,2010,0,1,-9,-9,17,4,2,1,5,4585021
4585,4585022,IND,750,1,3,2010,2,3,2010,0,0,0,0,17,4,2,0,5,4585022
4585,4585022,PAK,770,1,3,2010,2,3,2010,1,1,0,0,17,4,2,1,5,4585022
4585,4585023,IND,750,9,3,2010,11,3,2010,1,0,0,0,17,4,2,0,5,4585023
4585,4585023,PAK,770,9,3,2010,11,3,2010,0,1,0,0,17,4,2,1,5,4585023
4585,4585024,IND,750,18,4,2010,18,4,2010,0,0,0,0,17,4,2,0,5,4585024
4585,4585024,PAK,770,18,4,2010,18,4,2010,1,1,0,0,17,4,2,1,5,4585024
4585,4585025,IND,750,23,4,2010,23,4,2010,0,0,0,0,17,4,2,0,5,4585025
4585,4585025,PAK,770,23,4,2010,23,4,2010,1,1,1,1,17,4,2,1,5,4585025
4585,4585026,IND,750,13,5,2010,13,5,2010,0,0,0,0,17,4,2,0,5,4585026
4585,4585026,PAK,770,13,5,2010,13,5,2010,1,1,0,0,17,4,2,1,5,4585026
4585,4585027,IND,750,20,6,2010,20,6,2010,0,0,0,0,0,1,0,0,5,4585027
4585,4585027,PAK,770,20,6,2010,20,6,2010,1,1,0,0,16,4,2,1,5,4585027
4585,4585028,IND,750,6,7,2010,7,7,2010,0,0,-9,-9,17,4,2,0,5,4585028
4585,4585028,PAK,770,6,7,2010,7,7,2010,1,1,-9,-9,17,4,2,1,5,4585028
4585,4585029,IND,750,16,7,2010,21,7,2010,0,0,-9,-9,17,4,2,0,5,4585029
4585,4585029,PAK,770,16,7,2010,21,7,2010,1,1,-9,-9,17,4,2,1,5,4585029
4585,4585030,IND,750,31,7,2010,31,7,2010,0,0,0,0,0,1,0,0,5,4585030
4585,4585030,PAK,770,31,7,2010,31,7,2010,1,1,0,0,16,4,2,1,5,4585030
4585,4585031,IND,750,19,8,2010,19,8,2010,0,0,0,0,17,4,1,0,5,4585031
4585,4585031,PAK,770,19,8,2010,19,8,2010,1,1,0,0,17,4,2,1,5,4585031
4585,4585032,IND,750,28,9,2010,1,10,2010,0,0,-9,-9,17,4,1,0,5,4585032
4585,4585032,PAK,770,28,9,2010,1,10,2010,1,1,-9,-9,17,4,2,1,5,4585032
4585,4585033,IND,750,24,10,2010,27,10,2010,0,0,1,1,17,4,1,0,5,4585033
4585,4585033,PAK,770,24,10,2010,27,10,2010,1,1,-9,-9,17,4,1,2,5,4585033
4585,4585034,IND,750,29,12,2010,29,12,2010,0,0,0,0,17,4,1,0,5,4585034
4585,4585034,PAK,770,29,12,2010,29,12,2010,1,1,-9,-9,17,4,1,2,5,4585034
4585,4585035,IND,750,2,1,2011,2,1,2011,0,0,0,0,0,1,1,0,5,4585035
4585,4585035,PAK,770,2,1,2011,2,1,2011,1,1,0,0,16,4,1,0,5,4585035
4585,4585036,IND,750,12,1,2011,12,1,2011,0,0,0,0,17,4,1,0,5,4585036
4585,4585036,PAK,770,12,1,2011,12,1,2011,1,1,0,0,17,4,1,0,5,4585036
4585,4585037,IND,750,27,1,2011,27,1,2011,0,0,0,0,17,4,1,0,5,4585037
4585,4585037,PAK,770,27,1,2011,27,1,2011,1,1,0,0,17,4,1,0,5,4585037
4585,4585038,IND,750,17,2,2011,17,2,2011,0,0,0,0,17,4,1,0,5,4585038
4585,4585038,PAK,770,17,2,2011,17,2,2011,1,1,0,0,17,4,1,0,5,4585038
4585,4585039,IND,750,17,3,2011,17,3,2011,1,0,0,0,16,4,1,0,5,4585039
4585,4585039,PAK,770,17,3,2011,17,3,2011,0,1,0,0,0,1,1,0,5,4585039
4585,4585040,IND,750,22,4,2011,24,4,2011,0,0,0,0,0,1,1,0,5,4585040
4585,4585040,PAK,770,22,4,2011,24,4,2011,1,1,0,0,16,4,1,0,5,4585040
4585,4585041,IND,750,5,5,2011,5,5,2011,0,0,0,0,0,1,1,0,5,4585041
4585,4585041,PAK,770,5,5,2011,5,5,2011,1,1,0,0,16,4,1,0,5,4585041
4585,4585042,IND,750,5,5,2011,5,5,2011,0,0,0,0,17,4,1,0,5,4585042
4585,4585042,PAK,770,5,5,2011,5,5,2011,1,1,0,0,17,4,1,0,5,4585042
4585,4585043,IND,750,14,5,2011,14,5,2011,0,0,1,1,17,4,1,0,5,4585043
4585,4585043,PAK,770,14,5,2011,14,5,2011,1,1,-9,-9,17,4,1,0,5,4585043
4585,4585044,IND,750,15,5,2011,15,5,2011,0,0,1,1,17,4,1,0,5,4585044
4585,4585044,PAK,770,15,5,2011,15,5,2011,1,1,0,0,17,4,1,0,5,4585044
4585,4585045,IND,750,15,5,2011,15,5,2011,1,0,1,1,17,4,1,0,5,4585045
4585,4585045,PAK,770,15,5,2011,15,5,2011,0,1,0,0,17,4,1,0,5,4585045
4585,4585046,IND,750,15,5,2011,15,5,2011,0,0,1,1,17,4,1,0,5,4585046
4585,4585046,PAK,770,15,5,2011,15,5,2011,1,1,-9,-9,17,4,1,0,5,4585046
4585,4585047,IND,750,19,5,2011,20,5,2011,0,0,0,0,0,1,1,0,5,4585047
4585,4585047,PAK,770,19,5,2011,20,5,2011,1,1,0,0,16,4,1,0,5,4585047
4585,4585048,IND,750,24,5,2011,24,5,2011,1,0,0,0,8,3,1,0,5,4585048
4585,4585048,PAK,770,24,5,2011,24,5,2011,0,1,0,0,0,1,1,0,5,4585048
4585,4585049,IND,750,16,6,2011,16,6,2011,1,0,0,0,7,3,1,0,5,4585049
4585,4585049,PAK,770,16,6,2011,16,6,2011,0,1,0,0,0,1,1,0,5,4585049
4585,4585050,IND,750,17,6,2011,17,6,2011,0,0,0,0,0,1,1,0,5,4585050
4585,4585050,PAK,770,17,6,2011,17,6,2011,1,1,0,0,7,3,1,0,5,4585050
4585,4585051,IND,750,24,6,2011,24,6,2011,0,0,0,0,0,1,1,0,5,4585051
4585,4585051,PAK,770,24,6,2011,24,6,2011,1,1,0,0,7,3,1,0,5,4585051
4585,4585052,IND,750,15,8,2011,15,8,2011,0,0,0,0,17,4,1,0,5,4585052
4585,4585052,PAK,770,15,8,2011,15,8,2011,1,1,-9,-9,17,4,1,0,5,4585052
4585,4585053,IND,750,15,8,2011,15,8,2011,1,0,0,0,16,4,1,0,5,4585053
4585,4585053,PAK,770,15,8,2011,15,8,2011,0,1,0,0,0,1,1,0,5,4585053
4585,4585054,IND,750,16,8,2011,17,8,2011,0,0,-9,-9,17,4,1,0,5,4585054
4585,4585054,PAK,770,16,8,2011,17,8,2011,1,1,0,0,17,4,1,0,5,4585054
4585,4585055,IND,750,18,8,2011,18,8,2011,0,0,-9,-9,17,4,1,0,5,4585055
4585,4585055,PAK,770,18,8,2011,18,8,2011,1,1,-9,-9,17,4,1,0,5,4585055
4585,4585056,IND,750,25,8,2011,25,8,2011,0,0,0,0,17,4,1,0,5,4585056
4585,4585056,PAK,770,25,8,2011,25,8,2011,1,1,0,0,17,4,1,0,5,4585056
4585,4585057,IND,750,1,9,2011,1,9,2011,1,0,1,1,17,4,1,0,5,4585057
4585,4585057,PAK,770,1,9,2011,1,9,2011,0,1,1,3,17,4,1,0,5,4585057
4585,4585058,IND,750,2,9,2011,2,9,2011,1,0,0,0,8,3,1,0,5,4585058
4585,4585058,PAK,770,2,9,2011,2,9,2011,0,1,0,0,0,1,1,0,5,4585058
4585,4585059,IND,750,6,9,2011,6,9,2011,1,0,0,0,16,4,1,0,5,4585059
4585,4585059,PAK,770,6,9,2011,6,9,2011,0,1,1,1,0,1,1,0,5,4585059
4585,4585060,IND,750,22,10,2011,22,10,2011,0,0,0,0,17,4,1,0,5,4585060
4585,4585060,PAK,770,22,10,2011,22,10,2011,1,1,1,1,17,4,1,0,5,4585060
4585,4585061,IND,750,4,12,2011,4,12,2011,0,0,0,0,17,4,1,0,5,4585061
4585,4585061,PAK,770,4,12,2011,4,12,2011,1,1,0,0,17,4,1,0,5,4585061
4585,4585062,IND,750,5,12,2011,5,12,2011,0,0,-9,-9,0,1,1,0,5,4585062
4585,4585062,PAK,770,5,12,2011,5,12,2011,1,1,0,0,16,4,1,0,5,4585062
4585,4585063,IND,750,14,12,2011,14,12,2011,0,0,-9,-9,0,1,1,0,5,4585063
4585,4585063,PAK,770,14,12,2011,14,12,2011,1,1,0,0,16,4,1,0,5,4585063
4585,4585064,IND,750,22,12,2011,22,12,2011,0,0,0,0,17,4,1,0,5,4585064
4585,4585064,PAK,770,22,12,2011,22,12,2011,1,1,0,0,17,4,1,0,5,4585064
4585,4585065,IND,750,30,12,2011,30,12,2011,0,0,0,0,0,1,1,0,5,4585065
4585,4585065,PAK,770,30,12,2011,30,12,2011,1,1,0,0,16,4,1,0,5,4585065
4585,4585066,IND,750,-9,-9,2012,-9,-9,2012,0,0,0,0,0,1,1,0,5,4585066
4585,4585066,PAK,770,-9,-9,2012,-9,-9,2012,1,1,0,0,7,3,1,0,5,4585066
4585,4585067,IND,750,20,4,2012,5,5,2012,1,0,0,0,7,3,1,0,5,4585067
4585,4585067,PAK,770,20,4,2012,5,5,2012,0,1,0,0,0,1,1,0,5,4585067
4585,4585068,IND,750,4,5,2012,4,5,2012,0,0,0,0,0,1,1,0,5,4585068
4585,4585068,PAK,770,4,5,2012,4,5,2012,1,1,0,0,16,4,1,0,5,4585068
4585,4585069,IND,750,12,5,2012,13,5,2012,0,0,0,0,0,1,1,0,5,4585069
4585,4585069,PAK,770,12,5,2012,13,5,2012,1,1,0,0,16,4,1,0,5,4585069
4585,4585070,IND,750,21,5,2012,23,5,2012,0,0,0,0,0,1,1,0,5,4585070
4585,4585070,PAK,770,21,5,2012,23,5,2012,1,1,0,0,16,4,1,0,5,4585070
4585,4585071,IND,750,30,5,2012,30,5,2012,0,0,0,0,0,1,1,0,5,4585071
4585,4585071,PAK,770,30,5,2012,30,5,2012,1,1,0,0,16,4,1,0,5,4585071
4585,4585072,IND,750,11,6,2012,23,6,2012,1,0,1,2,17,4,1,0,5,4585072
4585,4585072,PAK,770,11,6,2012,23,6,2012,0,1,1,4,17,4,1,0,5,4585072
4585,4585073,IND,750,11,7,2012,13,7,2012,0,0,0,0,0,1,1,0,5,4585073
4585,4585073,PAK,770,11,7,2012,13,7,2012,1,1,0,0,16,4,1,0,5,4585073
4585,4585074,IND,750,5,8,2012,6,8,2012,0,0,0,0,17,4,1,0,5,4585074
4585,4585074,PAK,770,5,8,2012,6,8,2012,1,1,0,0,17,4,1,0,5,4585074
4585,4585075,IND,750,9,8,2012,12,8,2012,0,0,0,0,17,4,1,0,5,4585075
4585,4585075,PAK,770,9,8,2012,12,8,2012,1,1,0,0,17,4,1,0,5,4585075
4585,4585076,IND,750,13,8,2012,13,8,2012,1,0,0,0,8,3,1,0,5,4585076
4585,4585076,PAK,770,13,8,2012,13,8,2012,0,1,0,0,0,1,1,0,5,4585076
4585,4585077,IND,750,13,8,2012,13,8,2012,0,0,0,0,0,1,1,0,5,4585077
4585,4585077,PAK,770,13,8,2012,13,8,2012,1,1,0,0,16,4,1,0,5,4585077
4585,4585078,IND,750,16,8,2012,16,8,2012,0,0,0,0,17,4,1,0,5,4585078
4585,4585078,PAK,770,16,8,2012,16,8,2012,1,1,0,0,17,4,1,0,5,4585078
4585,4585079,IND,750,19,8,2012,22,8,2012,0,0,0,0,0,1,1,0,5,4585079
4585,4585079,PAK,770,19,8,2012,22,8,2012,1,1,0,0,16,4,1,0,5,4585079
4585,4585080,IND,750,10,9,2012,11,9,2012,0,0,0,0,17,4,1,0,5,4585080
4585,4585080,PAK,770,10,9,2012,11,9,2012,1,1,0,0,17,4,1,0,5,4585080
4585,4585081,IND,750,18,9,2012,18,9,2012,0,0,0,0,0,1,1,0,5,4585081
4585,4585081,PAK,770,18,9,2012,18,9,2012,1,1,0,0,16,4,1,0,5,4585081
4585,4585082,IND,750,1,10,2012,4,10,2012,0,0,0,0,17,4,1,0,5,4585082
4585,4585082,PAK,770,1,10,2012,4,10,2012,1,1,0,0,17,4,1,0,5,4585082
4585,4585083,IND,750,16,10,2012,16,10,2012,0,0,0,0,0,1,1,0,5,4585083
4585,4585083,PAK,770,16,10,2012,16,10,2012,1,1,0,0,16,4,1,0,5,4585083
4585,4585084,IND,750,18,10,2012,18,10,2012,0,0,0,0,17,4,1,0,5,4585084
4585,4585084,PAK,770,18,10,2012,18,10,2012,1,1,0,0,17,4,1,0,5,4585084
4585,4585085,IND,750,30,10,2012,30,10,2012,0,0,0,0,0,1,1,0,5,4585085
4585,4585085,PAK,770,30,10,2012,30,10,2012,1,1,0,0,16,4,1,0,5,4585085
4585,4585086,IND,750,6,11,2012,6,11,2012,1,0,0,0,17,4,1,0,5,4585086
4585,4585086,PAK,770,6,11,2012,6,11,2012,0,1,0,0,17,4,1,0,5,4585086
4585,4585087,IND,750,17,11,2012,19,11,2012,0,0,0,0,0,1,1,0,5,4585087
4585,4585087,PAK,770,17,11,2012,19,11,2012,1,1,0,0,16,4,1,0,5,4585087
4585,4585088,IND,750,26,11,2012,28,11,2012,0,0,0,0,17,4,1,0,5,4585088
4585,4585088,PAK,770,26,11,2012,28,11,2012,1,1,0,0,17,4,1,0,5,4585088
4585,4585089,IND,750,5,12,2012,12,12,2012,0,0,0,0,17,4,1,0,5,4585089
4585,4585089,PAK,770,5,12,2012,12,12,2012,1,1,0,0,17,4,1,0,5,4585089
4585,4585090,IND,750,22,12,2012,22,12,2012,0,0,0,0,0,1,1,0,5,4585090
4585,4585090,PAK,770,22,12,2012,22,12,2012,1,1,0,0,16,4,1,0,5,4585090
4585,4585091,IND,750,30,12,2012,30,12,2012,0,0,0,0,0,1,1,0,5,4585091
4585,4585091,PAK,770,30,12,2012,30,12,2012,1,1,0,0,16,4,1,0,5,4585091
4585,4585092,IND,750,6,1,2013,13,1,2013,1,0,1,2,17,4,1,0,5,4585092
4585,4585092,PAK,770,6,1,2013,13,1,2013,0,1,1,2,17,4,1,0,5,4585092
4585,4585093,IND,750,8,1,2013,8,1,2013,0,0,1,2,0,1,1,0,5,4585093
4585,4585093,PAK,770,8,1,2013,8,1,2013,1,1,0,0,16,4,1,0,5,4585093
4585,4585094,IND,750,15,1,2013,15,1,2013,0,0,0,0,0,1,1,0,5,4585094
4585,4585094,PAK,770,15,1,2013,15,1,2013,1,1,0,0,16,4,1,0,5,4585094
4585,4585095,IND,750,15,1,2013,15,1,2013,1,0,0,0,16,4,1,0,5,4585095
4585,4585095,PAK,770,15,1,2013,15,1,2013,0,1,1,1,0,1,1,0,5,4585095
4585,4585096,IND,750,15,2,2013,15,2,2013,0,0,0,0,17,4,1,0,5,4585096
4585,4585096,PAK,770,15,2,2013,15,2,2013,1,1,1,1,17,4,1,0,5,4585096
4585,4585097,IND,750,31,5,2013,31,5,2013,0,0,0,0,0,1,1,0,5,4585097
4585,4585097,PAK,770,31,5,2013,31,5,2013,1,1,0,0,16,4,1,0,5,4585097
4585,4585098,IND,750,7,6,2013,11,6,2013,0,0,1,1,0,1,1,0,5,4585098
4585,4585098,PAK,770,7,6,2013,11,6,2013,1,1,0,0,16,4,1,0,5,4585098
4585,4585099,IND,750,11,6,2013,11,6,2013,0,0,0,0,0,1,1,0,5,4585099
4585,4585099,PAK,770,11,6,2013,11,6,2013,1,1,0,0,7,3,1,0,5,4585099
4585,4585100,IND,750,11,6,2013,11,6,2013,1,0,0,0,7,3,1,0,5,4585100
4585,4585100,PAK,770,11,6,2013,11,6,2013,0,1,0,0,0,1,1,0,5,4585100
4585,4585101,IND,750,19,6,2013,19,6,2013,0,0,0,0,17,4,1,0,5,4585101
4585,4585101,PAK,770,19,6,2013,19,6,2013,1,1,0,0,17,4,1,0,5,4585101
4585,4585102,IND,750,25,6,2013,26,6,2013,1,0,0,0,17,4,1,0,5,4585102
4585,4585102,PAK,770,25,6,2013,26,6,2013,0,1,0,0,17,4,1,0,5,4585102
4585,4585103,IND,750,8,7,2013,8,7,2013,0,0,0,0,17,4,1,0,5,4585103
4585,4585103,PAK,770,8,7,2013,8,7,2013,1,1,0,0,17,4,1,0,5,4585103
4585,4585104,IND,750,22,7,2013,22,7,2013,0,0,0,0,17,4,1,0,5,4585104
4585,4585104,PAK,770,22,7,2013,22,7,2013,1,1,0,0,17,4,1,0,5,4585104
4585,4585105,IND,750,27,7,2013,27,7,2013,1,0,0,0,16,4,1,0,5,4585105
4585,4585105,PAK,770,27,7,2013,27,7,2013,0,1,1,1,0,1,1,0,5,4585105
4585,4585106,IND,750,2,8,2013,2,8,2013,1,0,0,0,17,4,1,0,5,4585106
4585,4585106,PAK,770,2,8,2013,2,8,2013,0,1,1,1,17,4,1,0,5,4585106
4585,4585107,IND,750,3,8,2013,3,8,2013,1,0,0,0,7,3,1,0,5,4585107
4585,4585107,PAK,770,3,8,2013,3,8,2013,0,1,0,0,0,1,1,0,5,4585107
4585,4585108,IND,750,3,8,2013,3,8,2013,0,0,0,0,0,1,1,0,5,4585108
4585,4585108,PAK,770,3,8,2013,3,8,2013,1,1,0,0,7,3,1,0,5,4585108
4585,4585109,IND,750,5,8,2013,6,8,2013,0,0,1,5,0,1,1,0,5,4585109
4585,4585109,PAK,770,5,8,2013,6,8,2013,1,1,0,0,16,4,1,0,5,4585109
4585,4585110,IND,750,8,8,2013,8,8,2013,1,0,0,0,16,4,1,0,5,4585110
4585,4585110,PAK,770,8,8,2013,8,8,2013,0,1,0,0,0,1,1,0,5,4585110
4585,4585111,IND,750,11,8,2013,18,9,2013,1,0,1,5,17,4,1,0,5,4585111
4585,4585111,PAK,770,11,8,2013,18,9,2013,0,1,0,0,17,4,1,0,5,4585111
4585,4585112,IND,750,28,9,2013,30,9,2013,0,0,0,0,17,4,1,0,5,4585112
4585,4585112,PAK,770,28,9,2013,30,9,2013,1,1,0,0,17,4,1,0,5,4585112
4585,4585113,IND,750,6,10,2013,25,10,2013,0,0,1,3,17,4,1,0,5,4585113
4585,4585113,PAK,770,6,10,2013,25,10,2013,1,1,1,3,17,4,1,0,5,4585113
4585,4585114,IND,750,8,10,2013,11,10,2013,1,0,0,0,16,4,1,0,5,4585114
4585,4585114,PAK,770,8,10,2013,11,10,2013,0,1,0,0,0,1,1,0,5,4585114
4585,4585115,IND,750,22,10,2013,25,10,2013,0,0,1,1,0,1,1,0,5,4585115
4585,4585115,PAK,770,22,10,2013,25,10,2013,1,1,0,0,16,4,1,0,5,4585115
4585,4585116,IND,750,13,11,2013,13,11,2013,1,0,0,0,7,3,1,0,5,4585116
4585,4585116,PAK,770,13,11,2013,13,11,2013,0,1,0,0,0,1,1,0,5,4585116
4585,4585117,IND,750,13,11,2013,13,11,2013,0,0,0,0,0,1,1,0,5,4585117
4585,4585117,PAK,770,13,11,2013,13,11,2013,1,1,0,0,7,3,1,0,5,4585117
4585,4585118,IND,750,22,11,2013,22,11,2013,1,0,0,0,17,4,1,0,5,4585118
4585,4585118,PAK,770,22,11,2013,22,11,2013,0,1,0,0,17,4,1,0,5,4585118
4585,4585119,IND,750,20,12,2013,20,12,2013,0,0,0,0,0,1,1,0,5,4585119
4585,4585119,PAK,770,20,12,2013,20,12,2013,1,1,0,0,16,4,1,0,5,4585119
4585,4585120,IND,750,26,1,2014,26,1,2014,0,0,0,0,0,1,1,0,5,4585120
4585,4585120,PAK,770,26,1,2014,26,1,2014,1,1,0,0,16,4,1,0,5,4585120
4585,4585121,IND,750,15,3,2014,15,3,2014,1,0,0,0,15,4,1,0,5,4585121
4585,4585121,PAK,770,15,3,2014,15,3,2014,0,1,0,0,0,1,1,0,5,4585121
4585,4585122,IND,750,13,4,2014,13,4,2014,0,0,0,0,0,1,1,0,5,4585122
4585,4585122,PAK,770,13,4,2014,13,4,2014,1,1,0,0,16,4,1,0,5,4585122
4585,4585123,IND,750,25,4,2014,29,4,2014,1,0,0,0,17,4,1,0,5,4585123
4585,4585123,PAK,770,25,4,2014,29,4,2014,0,1,0,0,17,4,1,0,5,4585123
4585,4585124,IND,750,3,5,2014,5,5,2014,0,0,0,0,0,1,1,0,5,4585124
4585,4585124,PAK,770,3,5,2014,5,5,2014,1,1,0,0,16,4,1,0,5,4585124
4585,4585125,IND,750,10,5,2014,18,5,2014,0,0,0,0,17,4,1,0,5,4585125
4585,4585125,PAK,770,10,5,2014,18,5,2014,1,1,0,0,17,4,1,0,5,4585125
4585,4585126,IND,750,20,5,2014,20,5,2014,1,0,0,0,17,4,1,0,5,4585126
4585,4585126,PAK,770,20,5,2014,20,5,2014,0,1,0,0,17,4,1,0,5,4585126
4585,4585127,IND,750,13,6,2014,19,6,2014,0,0,0,0,17,4,1,0,5,4585127
4585,4585127,PAK,770,13,6,2014,19,6,2014,1,1,0,0,17,4,1,0,5,4585127
4585,4585128,IND,750,3,7,2014,3,7,2014,1,0,0,0,16,4,1,0,5,4585128
4585,4585128,PAK,770,3,7,2014,3,7,2014,0,1,0,0,0,1,1,0,5,4585128
4585,4585129,IND,750,16,7,2014,16,7,2014,0,0,1,1,17,4,1,0,5,4585129
4585,4585129,PAK,770,16,7,2014,16,7,2014,1,1,0,0,17,4,1,0,5,4585129
4585,4585130,IND,750,20,7,2014,20,7,2014,1,0,0,0,11,3,1,0,5,4585130
4585,4585130,PAK,770,20,7,2014,20,7,2014,0,1,0,0,0,1,1,0,5,4585130
4585,4585131,IND,750,20,7,2014,20,7,2014,0,0,0,0,17,4,1,0,5,4585131
4585,4585131,PAK,770,20,7,2014,20,7,2014,1,1,0,0,17,4,1,0,5,4585131
4585,4585132,IND,750,23,7,2014,23,7,2014,1,0,0,0,16,4,1,0,5,4585132
